,Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
8895,VNM,Female,Finance,Any Job Seniority,Myself Only,35 to 54,connected to any,0
8896,VNM,Female,Finance,Any Job Seniority,Myself Only,25 to 34,connected to big companies,0
8897,VNM,Female,Finance,Any Job Seniority,Myself Only,25 to 34,connected to any,0
8898,VNM,Female,Finance,Any Job Seniority,Myself Only,18 to 24,connected to big companies,0
8899,VNM,Female,Finance,Any Job Seniority,Myself Only,18 to 24,connected to any,0
8900,VNM,Female,Finance,Owner,Any Company Size,Any Age Range,connected to big companies,0
8901,VNM,Female,Finance,Owner,Any Company Size,Any Age Range,connected to any,1100
8902,VNM,Female,Finance,Owner,Any Company Size,55+,connected to big companies,0
8903,VNM,Female,Finance,Owner,Any Company Size,55+,connected to any,0
8904,VNM,Female,Finance,Owner,Any Company Size,35 to 54,connected to big companies,0
8905,VNM,Female,Finance,Owner,Any Company Size,35 to 54,connected to any,0
8906,VNM,Female,Finance,Owner,Any Company Size,25 to 34,connected to big companies,0
8907,VNM,Female,Finance,Owner,Any Company Size,25 to 34,connected to any,650
8908,VNM,Female,Finance,Owner,Any Company Size,18 to 24,connected to big companies,0
8909,VNM,Female,Finance,Owner,Any Company Size,18 to 24,connected to any,0
8910,VNM,Female,Finance,Owner,"10,001+ employees",Any Age Range,connected to big companies,0
8911,VNM,Female,Finance,Owner,"10,001+ employees",Any Age Range,connected to any,0
8912,VNM,Female,Finance,Owner,"10,001+ employees",55+,connected to big companies,0
8913,VNM,Female,Finance,Owner,"10,001+ employees",55+,connected to any,0
8914,VNM,Female,Finance,Owner,"10,001+ employees",35 to 54,connected to big companies,0
8915,VNM,Female,Finance,Owner,"10,001+ employees",35 to 54,connected to any,0
8916,VNM,Female,Finance,Owner,"10,001+ employees",25 to 34,connected to big companies,0
8917,VNM,Female,Finance,Owner,"10,001+ employees",25 to 34,connected to any,0
8918,VNM,Female,Finance,Owner,"10,001+ employees",18 to 24,connected to big companies,0
8919,VNM,Female,Finance,Owner,"10,001+ employees",18 to 24,connected to any,0
8920,VNM,Female,Finance,Owner,"5001-10,000 employees",Any Age Range,connected to big companies,0
8921,VNM,Female,Finance,Owner,"5001-10,000 employees",Any Age Range,connected to any,0
8922,VNM,Female,Finance,Owner,"5001-10,000 employees",55+,connected to big companies,0
8923,VNM,Female,Finance,Owner,"5001-10,000 employees",55+,connected to any,0
8924,VNM,Female,Finance,Owner,"5001-10,000 employees",35 to 54,connected to big companies,0
8925,VNM,Female,Finance,Owner,"5001-10,000 employees",35 to 54,connected to any,0
8926,VNM,Female,Finance,Owner,"5001-10,000 employees",25 to 34,connected to big companies,0
8927,VNM,Female,Finance,Owner,"5001-10,000 employees",25 to 34,connected to any,0
8928,VNM,Female,Finance,Owner,"5001-10,000 employees",18 to 24,connected to big companies,0
8929,VNM,Female,Finance,Owner,"5001-10,000 employees",18 to 24,connected to any,0
8930,VNM,Female,Finance,Owner,1001-5000 employees,Any Age Range,connected to big companies,0
8931,VNM,Female,Finance,Owner,1001-5000 employees,Any Age Range,connected to any,330
8932,VNM,Female,Finance,Owner,1001-5000 employees,55+,connected to big companies,0
8933,VNM,Female,Finance,Owner,1001-5000 employees,55+,connected to any,0
8934,VNM,Female,Finance,Owner,1001-5000 employees,35 to 54,connected to big companies,0
8935,VNM,Female,Finance,Owner,1001-5000 employees,35 to 54,connected to any,0
8936,VNM,Female,Finance,Owner,1001-5000 employees,25 to 34,connected to big companies,0
8937,VNM,Female,Finance,Owner,1001-5000 employees,25 to 34,connected to any,310
8938,VNM,Female,Finance,Owner,1001-5000 employees,18 to 24,connected to big companies,0
8939,VNM,Female,Finance,Owner,1001-5000 employees,18 to 24,connected to any,0
8940,VNM,Female,Finance,Owner,501-1000 employees,Any Age Range,connected to big companies,0
8941,VNM,Female,Finance,Owner,501-1000 employees,Any Age Range,connected to any,0
8942,VNM,Female,Finance,Owner,501-1000 employees,55+,connected to big companies,0
8943,VNM,Female,Finance,Owner,501-1000 employees,55+,connected to any,0
8944,VNM,Female,Finance,Owner,501-1000 employees,35 to 54,connected to big companies,0
8945,VNM,Female,Finance,Owner,501-1000 employees,35 to 54,connected to any,0
8946,VNM,Female,Finance,Owner,501-1000 employees,25 to 34,connected to big companies,0
8947,VNM,Female,Finance,Owner,501-1000 employees,25 to 34,connected to any,0
8948,VNM,Female,Finance,Owner,501-1000 employees,18 to 24,connected to big companies,0
8949,VNM,Female,Finance,Owner,501-1000 employees,18 to 24,connected to any,0
8950,VNM,Female,Finance,Owner,201-500 employees,Any Age Range,connected to big companies,0
8951,VNM,Female,Finance,Owner,201-500 employees,Any Age Range,connected to any,0
8952,VNM,Female,Finance,Owner,201-500 employees,55+,connected to big companies,0
8953,VNM,Female,Finance,Owner,201-500 employees,55+,connected to any,0
8954,VNM,Female,Finance,Owner,201-500 employees,35 to 54,connected to big companies,0
8955,VNM,Female,Finance,Owner,201-500 employees,35 to 54,connected to any,0
8956,VNM,Female,Finance,Owner,201-500 employees,25 to 34,connected to big companies,0
8957,VNM,Female,Finance,Owner,201-500 employees,25 to 34,connected to any,0
8958,VNM,Female,Finance,Owner,201-500 employees,18 to 24,connected to big companies,0
8959,VNM,Female,Finance,Owner,201-500 employees,18 to 24,connected to any,0
8960,VNM,Female,Finance,Owner,51-200 employees,Any Age Range,connected to big companies,0
8961,VNM,Female,Finance,Owner,51-200 employees,Any Age Range,connected to any,0
8962,VNM,Female,Finance,Owner,51-200 employees,55+,connected to big companies,0
8963,VNM,Female,Finance,Owner,51-200 employees,55+,connected to any,0
8964,VNM,Female,Finance,Owner,51-200 employees,35 to 54,connected to big companies,0
8965,VNM,Female,Finance,Owner,51-200 employees,35 to 54,connected to any,0
8966,VNM,Female,Finance,Owner,51-200 employees,25 to 34,connected to big companies,0
8967,VNM,Female,Finance,Owner,51-200 employees,25 to 34,connected to any,0
8968,VNM,Female,Finance,Owner,51-200 employees,18 to 24,connected to big companies,0
8969,VNM,Female,Finance,Owner,51-200 employees,18 to 24,connected to any,0
8970,VNM,Female,Finance,Owner,11-50 employees,Any Age Range,connected to big companies,0
8971,VNM,Female,Finance,Owner,11-50 employees,Any Age Range,connected to any,0
8972,VNM,Female,Finance,Owner,11-50 employees,55+,connected to big companies,0
8973,VNM,Female,Finance,Owner,11-50 employees,55+,connected to any,0
8974,VNM,Female,Finance,Owner,11-50 employees,35 to 54,connected to big companies,0
8975,VNM,Female,Finance,Owner,11-50 employees,35 to 54,connected to any,0
8976,VNM,Female,Finance,Owner,11-50 employees,25 to 34,connected to big companies,0
8977,VNM,Female,Finance,Owner,11-50 employees,25 to 34,connected to any,0
8978,VNM,Female,Finance,Owner,11-50 employees,18 to 24,connected to big companies,0
8979,VNM,Female,Finance,Owner,11-50 employees,18 to 24,connected to any,0
8980,VNM,Female,Finance,Owner,2-10 employees,Any Age Range,connected to big companies,0
8981,VNM,Female,Finance,Owner,2-10 employees,Any Age Range,connected to any,0
8982,VNM,Female,Finance,Owner,2-10 employees,55+,connected to big companies,0
8983,VNM,Female,Finance,Owner,2-10 employees,55+,connected to any,0
8984,VNM,Female,Finance,Owner,2-10 employees,35 to 54,connected to big companies,0
8985,VNM,Female,Finance,Owner,2-10 employees,35 to 54,connected to any,0
8986,VNM,Female,Finance,Owner,2-10 employees,25 to 34,connected to big companies,0
8987,VNM,Female,Finance,Owner,2-10 employees,25 to 34,connected to any,0
8988,VNM,Female,Finance,Owner,2-10 employees,18 to 24,connected to big companies,0
8989,VNM,Female,Finance,Owner,2-10 employees,18 to 24,connected to any,0
8990,VNM,Female,Finance,Owner,Myself Only,Any Age Range,connected to big companies,0
8991,VNM,Female,Finance,Owner,Myself Only,Any Age Range,connected to any,0
8992,VNM,Female,Finance,Owner,Myself Only,55+,connected to big companies,0
8993,VNM,Female,Finance,Owner,Myself Only,55+,connected to any,0
8994,VNM,Female,Finance,Owner,Myself Only,35 to 54,connected to big companies,0
8995,VNM,Female,Finance,Owner,Myself Only,35 to 54,connected to any,0
8996,VNM,Female,Finance,Owner,Myself Only,25 to 34,connected to big companies,0
8997,VNM,Female,Finance,Owner,Myself Only,25 to 34,connected to any,0
8998,VNM,Female,Finance,Owner,Myself Only,18 to 24,connected to big companies,0
8999,VNM,Female,Finance,Owner,Myself Only,18 to 24,connected to any,0
9000,VNM,Female,Finance,Partner,Any Company Size,Any Age Range,connected to big companies,0
9001,VNM,Female,Finance,Partner,Any Company Size,Any Age Range,connected to any,0
9002,VNM,Female,Finance,Partner,Any Company Size,55+,connected to big companies,0
9003,VNM,Female,Finance,Partner,Any Company Size,55+,connected to any,0
9004,VNM,Female,Finance,Partner,Any Company Size,35 to 54,connected to big companies,0
9005,VNM,Female,Finance,Partner,Any Company Size,35 to 54,connected to any,0
9006,VNM,Female,Finance,Partner,Any Company Size,25 to 34,connected to big companies,0
9007,VNM,Female,Finance,Partner,Any Company Size,25 to 34,connected to any,0
9008,VNM,Female,Finance,Partner,Any Company Size,18 to 24,connected to big companies,0
9009,VNM,Female,Finance,Partner,Any Company Size,18 to 24,connected to any,0
9010,VNM,Female,Finance,Partner,"10,001+ employees",Any Age Range,connected to big companies,0
9011,VNM,Female,Finance,Partner,"10,001+ employees",Any Age Range,connected to any,0
9012,VNM,Female,Finance,Partner,"10,001+ employees",55+,connected to big companies,0
9013,VNM,Female,Finance,Partner,"10,001+ employees",55+,connected to any,0
9014,VNM,Female,Finance,Partner,"10,001+ employees",35 to 54,connected to big companies,0
9015,VNM,Female,Finance,Partner,"10,001+ employees",35 to 54,connected to any,0
9016,VNM,Female,Finance,Partner,"10,001+ employees",25 to 34,connected to big companies,0
9017,VNM,Female,Finance,Partner,"10,001+ employees",25 to 34,connected to any,0
9018,VNM,Female,Finance,Partner,"10,001+ employees",18 to 24,connected to big companies,0
9019,VNM,Female,Finance,Partner,"10,001+ employees",18 to 24,connected to any,0
9020,VNM,Female,Finance,Partner,"5001-10,000 employees",Any Age Range,connected to big companies,0
9021,VNM,Female,Finance,Partner,"5001-10,000 employees",Any Age Range,connected to any,0
9022,VNM,Female,Finance,Partner,"5001-10,000 employees",55+,connected to big companies,0
9023,VNM,Female,Finance,Partner,"5001-10,000 employees",55+,connected to any,0
9024,VNM,Female,Finance,Partner,"5001-10,000 employees",35 to 54,connected to big companies,0
9025,VNM,Female,Finance,Partner,"5001-10,000 employees",35 to 54,connected to any,0
9026,VNM,Female,Finance,Partner,"5001-10,000 employees",25 to 34,connected to big companies,0
9027,VNM,Female,Finance,Partner,"5001-10,000 employees",25 to 34,connected to any,0
9028,VNM,Female,Finance,Partner,"5001-10,000 employees",18 to 24,connected to big companies,0
9029,VNM,Female,Finance,Partner,"5001-10,000 employees",18 to 24,connected to any,0
9030,VNM,Female,Finance,Partner,1001-5000 employees,Any Age Range,connected to big companies,0
9031,VNM,Female,Finance,Partner,1001-5000 employees,Any Age Range,connected to any,0
9032,VNM,Female,Finance,Partner,1001-5000 employees,55+,connected to big companies,0
9033,VNM,Female,Finance,Partner,1001-5000 employees,55+,connected to any,0
9034,VNM,Female,Finance,Partner,1001-5000 employees,35 to 54,connected to big companies,0
9035,VNM,Female,Finance,Partner,1001-5000 employees,35 to 54,connected to any,0
9036,VNM,Female,Finance,Partner,1001-5000 employees,25 to 34,connected to big companies,0
9037,VNM,Female,Finance,Partner,1001-5000 employees,25 to 34,connected to any,0
9038,VNM,Female,Finance,Partner,1001-5000 employees,18 to 24,connected to big companies,0
9039,VNM,Female,Finance,Partner,1001-5000 employees,18 to 24,connected to any,0
9040,VNM,Female,Finance,Partner,501-1000 employees,Any Age Range,connected to big companies,0
9041,VNM,Female,Finance,Partner,501-1000 employees,Any Age Range,connected to any,0
9042,VNM,Female,Finance,Partner,501-1000 employees,55+,connected to big companies,0
9043,VNM,Female,Finance,Partner,501-1000 employees,55+,connected to any,0
9044,VNM,Female,Finance,Partner,501-1000 employees,35 to 54,connected to big companies,0
9045,VNM,Female,Finance,Partner,501-1000 employees,35 to 54,connected to any,0
9046,VNM,Female,Finance,Partner,501-1000 employees,25 to 34,connected to big companies,0
9047,VNM,Female,Finance,Partner,501-1000 employees,25 to 34,connected to any,0
9048,VNM,Female,Finance,Partner,501-1000 employees,18 to 24,connected to big companies,0
9049,VNM,Female,Finance,Partner,501-1000 employees,18 to 24,connected to any,0
9050,VNM,Female,Finance,Partner,201-500 employees,Any Age Range,connected to big companies,0
9051,VNM,Female,Finance,Partner,201-500 employees,Any Age Range,connected to any,0
9052,VNM,Female,Finance,Partner,201-500 employees,55+,connected to big companies,0
9053,VNM,Female,Finance,Partner,201-500 employees,55+,connected to any,0
9054,VNM,Female,Finance,Partner,201-500 employees,35 to 54,connected to big companies,0
9055,VNM,Female,Finance,Partner,201-500 employees,35 to 54,connected to any,0
9056,VNM,Female,Finance,Partner,201-500 employees,25 to 34,connected to big companies,0
9057,VNM,Female,Finance,Partner,201-500 employees,25 to 34,connected to any,0
9058,VNM,Female,Finance,Partner,201-500 employees,18 to 24,connected to big companies,0
9059,VNM,Female,Finance,Partner,201-500 employees,18 to 24,connected to any,0
9060,VNM,Female,Finance,Partner,51-200 employees,Any Age Range,connected to big companies,0
9061,VNM,Female,Finance,Partner,51-200 employees,Any Age Range,connected to any,0
9062,VNM,Female,Finance,Partner,51-200 employees,55+,connected to big companies,0
9063,VNM,Female,Finance,Partner,51-200 employees,55+,connected to any,0
9064,VNM,Female,Finance,Partner,51-200 employees,35 to 54,connected to big companies,0
9065,VNM,Female,Finance,Partner,51-200 employees,35 to 54,connected to any,0
9066,VNM,Female,Finance,Partner,51-200 employees,25 to 34,connected to big companies,0
9067,VNM,Female,Finance,Partner,51-200 employees,25 to 34,connected to any,0
9068,VNM,Female,Finance,Partner,51-200 employees,18 to 24,connected to big companies,0
9069,VNM,Female,Finance,Partner,51-200 employees,18 to 24,connected to any,0
9070,VNM,Female,Finance,Partner,11-50 employees,Any Age Range,connected to big companies,0
9071,VNM,Female,Finance,Partner,11-50 employees,Any Age Range,connected to any,0
9072,VNM,Female,Finance,Partner,11-50 employees,55+,connected to big companies,0
9073,VNM,Female,Finance,Partner,11-50 employees,55+,connected to any,0
9074,VNM,Female,Finance,Partner,11-50 employees,35 to 54,connected to big companies,0
9075,VNM,Female,Finance,Partner,11-50 employees,35 to 54,connected to any,0
9076,VNM,Female,Finance,Partner,11-50 employees,25 to 34,connected to big companies,0
9077,VNM,Female,Finance,Partner,11-50 employees,25 to 34,connected to any,0
9078,VNM,Female,Finance,Partner,11-50 employees,18 to 24,connected to big companies,0
9079,VNM,Female,Finance,Partner,11-50 employees,18 to 24,connected to any,0
9080,VNM,Female,Finance,Partner,2-10 employees,Any Age Range,connected to big companies,0
9081,VNM,Female,Finance,Partner,2-10 employees,Any Age Range,connected to any,0
9082,VNM,Female,Finance,Partner,2-10 employees,55+,connected to big companies,0
9083,VNM,Female,Finance,Partner,2-10 employees,55+,connected to any,0
9084,VNM,Female,Finance,Partner,2-10 employees,35 to 54,connected to big companies,0
9085,VNM,Female,Finance,Partner,2-10 employees,35 to 54,connected to any,0
9086,VNM,Female,Finance,Partner,2-10 employees,25 to 34,connected to big companies,0
9087,VNM,Female,Finance,Partner,2-10 employees,25 to 34,connected to any,0
9088,VNM,Female,Finance,Partner,2-10 employees,18 to 24,connected to big companies,0
9089,VNM,Female,Finance,Partner,2-10 employees,18 to 24,connected to any,0
9090,VNM,Female,Finance,Partner,Myself Only,Any Age Range,connected to big companies,0
9091,VNM,Female,Finance,Partner,Myself Only,Any Age Range,connected to any,0
9092,VNM,Female,Finance,Partner,Myself Only,55+,connected to big companies,0
9093,VNM,Female,Finance,Partner,Myself Only,55+,connected to any,0
9094,VNM,Female,Finance,Partner,Myself Only,35 to 54,connected to big companies,0
9095,VNM,Female,Finance,Partner,Myself Only,35 to 54,connected to any,0
9096,VNM,Female,Finance,Partner,Myself Only,25 to 34,connected to big companies,0
