Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
VNM,Male,Finance,VP,11-50 employees,18 to 24,connected to any,0
VNM,Male,Finance,VP,2-10 employees,Any Age Range,connected to big companies,0
VNM,Male,Finance,VP,2-10 employees,Any Age Range,connected to any,0
VNM,Male,Finance,VP,2-10 employees,55+,connected to big companies,0
VNM,Male,Finance,VP,2-10 employees,55+,connected to any,0
VNM,Male,Finance,VP,2-10 employees,35 to 54,connected to big companies,0
VNM,Male,Finance,VP,2-10 employees,35 to 54,connected to any,0
VNM,Male,Finance,VP,2-10 employees,25 to 34,connected to big companies,0
VNM,Male,Finance,VP,2-10 employees,25 to 34,connected to any,0
VNM,Male,Finance,VP,2-10 employees,18 to 24,connected to big companies,0
VNM,Male,Finance,VP,2-10 employees,18 to 24,connected to any,0
VNM,Male,Finance,VP,Myself Only,Any Age Range,connected to big companies,0
VNM,Male,Finance,VP,Myself Only,Any Age Range,connected to any,0
VNM,Male,Finance,VP,Myself Only,55+,connected to big companies,0
VNM,Male,Finance,VP,Myself Only,55+,connected to any,0
VNM,Male,Finance,VP,Myself Only,35 to 54,connected to big companies,0
VNM,Male,Finance,VP,Myself Only,35 to 54,connected to any,0
VNM,Male,Finance,VP,Myself Only,25 to 34,connected to big companies,0
VNM,Male,Finance,VP,Myself Only,25 to 34,connected to any,0
VNM,Male,Finance,VP,Myself Only,18 to 24,connected to big companies,0
VNM,Male,Finance,VP,Myself Only,18 to 24,connected to any,0
VNM,Male,Finance,Director,Any Company Size,Any Age Range,connected to big companies,0
VNM,Male,Finance,Director,Any Company Size,Any Age Range,connected to any,3200
VNM,Male,Finance,Director,Any Company Size,55+,connected to big companies,0
VNM,Male,Finance,Director,Any Company Size,55+,connected to any,0
VNM,Male,Finance,Director,Any Company Size,35 to 54,connected to big companies,0
VNM,Male,Finance,Director,Any Company Size,35 to 54,connected to any,1400
VNM,Male,Finance,Director,Any Company Size,25 to 34,connected to big companies,0
VNM,Male,Finance,Director,Any Company Size,25 to 34,connected to any,1600
VNM,Male,Finance,Director,Any Company Size,18 to 24,connected to big companies,0
VNM,Male,Finance,Director,Any Company Size,18 to 24,connected to any,0
VNM,Male,Finance,Director,"10,001+ employees",Any Age Range,connected to big companies,0
VNM,Male,Finance,Director,"10,001+ employees",Any Age Range,connected to any,860
VNM,Male,Finance,Director,"10,001+ employees",55+,connected to big companies,0
VNM,Male,Finance,Director,"10,001+ employees",55+,connected to any,0
VNM,Male,Finance,Director,"10,001+ employees",35 to 54,connected to big companies,0
VNM,Male,Finance,Director,"10,001+ employees",35 to 54,connected to any,420
VNM,Male,Finance,Director,"10,001+ employees",25 to 34,connected to big companies,0
VNM,Male,Finance,Director,"10,001+ employees",25 to 34,connected to any,380
VNM,Male,Finance,Director,"10,001+ employees",18 to 24,connected to big companies,0
VNM,Male,Finance,Director,"10,001+ employees",18 to 24,connected to any,0
VNM,Male,Finance,Director,"5001-10,000 employees",Any Age Range,connected to big companies,0
VNM,Male,Finance,Director,"5001-10,000 employees",Any Age Range,connected to any,0
VNM,Male,Finance,Director,"5001-10,000 employees",55+,connected to big companies,0
VNM,Male,Finance,Director,"5001-10,000 employees",55+,connected to any,0
VNM,Male,Finance,Director,"5001-10,000 employees",35 to 54,connected to big companies,0
VNM,Male,Finance,Director,"5001-10,000 employees",35 to 54,connected to any,0
VNM,Male,Finance,Director,"5001-10,000 employees",25 to 34,connected to big companies,0
VNM,Male,Finance,Director,"5001-10,000 employees",25 to 34,connected to any,0
VNM,Male,Finance,Director,"5001-10,000 employees",18 to 24,connected to big companies,0
VNM,Male,Finance,Director,"5001-10,000 employees",18 to 24,connected to any,0
VNM,Male,Finance,Director,1001-5000 employees,Any Age Range,connected to big companies,0
VNM,Male,Finance,Director,1001-5000 employees,Any Age Range,connected to any,490
VNM,Male,Finance,Director,1001-5000 employees,55+,connected to big companies,0
VNM,Male,Finance,Director,1001-5000 employees,55+,connected to any,0
VNM,Male,Finance,Director,1001-5000 employees,35 to 54,connected to big companies,0
VNM,Male,Finance,Director,1001-5000 employees,35 to 54,connected to any,0
VNM,Male,Finance,Director,1001-5000 employees,25 to 34,connected to big companies,0
VNM,Male,Finance,Director,1001-5000 employees,25 to 34,connected to any,0
VNM,Male,Finance,Director,1001-5000 employees,18 to 24,connected to big companies,0
VNM,Male,Finance,Director,1001-5000 employees,18 to 24,connected to any,0
VNM,Male,Finance,Director,501-1000 employees,Any Age Range,connected to big companies,0
VNM,Male,Finance,Director,501-1000 employees,Any Age Range,connected to any,0
VNM,Male,Finance,Director,501-1000 employees,55+,connected to big companies,0
VNM,Male,Finance,Director,501-1000 employees,55+,connected to any,0
VNM,Male,Finance,Director,501-1000 employees,35 to 54,connected to big companies,0
VNM,Male,Finance,Director,501-1000 employees,35 to 54,connected to any,0
VNM,Male,Finance,Director,501-1000 employees,25 to 34,connected to big companies,0
VNM,Male,Finance,Director,501-1000 employees,25 to 34,connected to any,0
VNM,Male,Finance,Director,501-1000 employees,18 to 24,connected to big companies,0
VNM,Male,Finance,Director,501-1000 employees,18 to 24,connected to any,0
VNM,Male,Finance,Director,201-500 employees,Any Age Range,connected to big companies,0
VNM,Male,Finance,Director,201-500 employees,Any Age Range,connected to any,0
VNM,Male,Finance,Director,201-500 employees,55+,connected to big companies,0
VNM,Male,Finance,Director,201-500 employees,55+,connected to any,0
VNM,Male,Finance,Director,201-500 employees,35 to 54,connected to big companies,0
VNM,Male,Finance,Director,201-500 employees,35 to 54,connected to any,0
VNM,Male,Finance,Director,201-500 employees,25 to 34,connected to big companies,0
VNM,Male,Finance,Director,201-500 employees,25 to 34,connected to any,0
VNM,Male,Finance,Director,201-500 employees,18 to 24,connected to big companies,0
VNM,Male,Finance,Director,201-500 employees,18 to 24,connected to any,0
VNM,Male,Finance,Director,51-200 employees,Any Age Range,connected to big companies,0
VNM,Male,Finance,Director,51-200 employees,Any Age Range,connected to any,320
VNM,Male,Finance,Director,51-200 employees,55+,connected to big companies,0
VNM,Male,Finance,Director,51-200 employees,55+,connected to any,0
VNM,Male,Finance,Director,51-200 employees,35 to 54,connected to big companies,0
VNM,Male,Finance,Director,51-200 employees,35 to 54,connected to any,0
VNM,Male,Finance,Director,51-200 employees,25 to 34,connected to big companies,0
VNM,Male,Finance,Director,51-200 employees,25 to 34,connected to any,0
VNM,Male,Finance,Director,51-200 employees,18 to 24,connected to big companies,0
VNM,Male,Finance,Director,51-200 employees,18 to 24,connected to any,0
VNM,Male,Finance,Director,11-50 employees,Any Age Range,connected to big companies,0
VNM,Male,Finance,Director,11-50 employees,Any Age Range,connected to any,0
VNM,Male,Finance,Director,11-50 employees,55+,connected to big companies,0
VNM,Male,Finance,Director,11-50 employees,55+,connected to any,0
VNM,Male,Finance,Director,11-50 employees,35 to 54,connected to big companies,0
VNM,Male,Finance,Director,11-50 employees,35 to 54,connected to any,0
VNM,Male,Finance,Director,11-50 employees,25 to 34,connected to big companies,0
VNM,Male,Finance,Director,11-50 employees,25 to 34,connected to any,0
VNM,Male,Finance,Director,11-50 employees,18 to 24,connected to big companies,0
VNM,Male,Finance,Director,11-50 employees,18 to 24,connected to any,0
VNM,Male,Finance,Director,2-10 employees,Any Age Range,connected to big companies,0
VNM,Male,Finance,Director,2-10 employees,Any Age Range,connected to any,0
VNM,Male,Finance,Director,2-10 employees,55+,connected to big companies,0
VNM,Male,Finance,Director,2-10 employees,55+,connected to any,0
VNM,Male,Finance,Director,2-10 employees,35 to 54,connected to big companies,0
VNM,Male,Finance,Director,2-10 employees,35 to 54,connected to any,0
VNM,Male,Finance,Director,2-10 employees,25 to 34,connected to big companies,0
VNM,Male,Finance,Director,2-10 employees,25 to 34,connected to any,0
VNM,Male,Finance,Director,2-10 employees,18 to 24,connected to big companies,0
VNM,Male,Finance,Director,2-10 employees,18 to 24,connected to any,0
VNM,Male,Finance,Director,Myself Only,Any Age Range,connected to big companies,0
VNM,Male,Finance,Director,Myself Only,Any Age Range,connected to any,0
VNM,Male,Finance,Director,Myself Only,55+,connected to big companies,0
VNM,Male,Finance,Director,Myself Only,55+,connected to any,0
VNM,Male,Finance,Director,Myself Only,35 to 54,connected to big companies,0
VNM,Male,Finance,Director,Myself Only,35 to 54,connected to any,0
VNM,Male,Finance,Director,Myself Only,25 to 34,connected to big companies,0
VNM,Male,Finance,Director,Myself Only,25 to 34,connected to any,0
VNM,Male,Finance,Director,Myself Only,18 to 24,connected to big companies,0
VNM,Male,Finance,Director,Myself Only,18 to 24,connected to any,0
VNM,Male,Finance,Manager,Any Company Size,Any Age Range,connected to big companies,0
VNM,Male,Finance,Manager,Any Company Size,Any Age Range,connected to any,3600
VNM,Male,Finance,Manager,Any Company Size,55+,connected to big companies,0
VNM,Male,Finance,Manager,Any Company Size,55+,connected to any,0
VNM,Male,Finance,Manager,Any Company Size,35 to 54,connected to big companies,0
VNM,Male,Finance,Manager,Any Company Size,35 to 54,connected to any,910
VNM,Male,Finance,Manager,Any Company Size,25 to 34,connected to big companies,0
VNM,Male,Finance,Manager,Any Company Size,25 to 34,connected to any,2300
VNM,Male,Finance,Manager,Any Company Size,18 to 24,connected to big companies,0
VNM,Male,Finance,Manager,Any Company Size,18 to 24,connected to any,410
VNM,Male,Finance,Manager,"10,001+ employees",Any Age Range,connected to big companies,0
VNM,Male,Finance,Manager,"10,001+ employees",Any Age Range,connected to any,1100
VNM,Male,Finance,Manager,"10,001+ employees",55+,connected to big companies,0
VNM,Male,Finance,Manager,"10,001+ employees",55+,connected to any,0
VNM,Male,Finance,Manager,"10,001+ employees",35 to 54,connected to big companies,0
VNM,Male,Finance,Manager,"10,001+ employees",35 to 54,connected to any,320
VNM,Male,Finance,Manager,"10,001+ employees",25 to 34,connected to big companies,0
VNM,Male,Finance,Manager,"10,001+ employees",25 to 34,connected to any,630
VNM,Male,Finance,Manager,"10,001+ employees",18 to 24,connected to big companies,0
VNM,Male,Finance,Manager,"10,001+ employees",18 to 24,connected to any,0
VNM,Male,Finance,Manager,"5001-10,000 employees",Any Age Range,connected to big companies,0
VNM,Male,Finance,Manager,"5001-10,000 employees",Any Age Range,connected to any,0
VNM,Male,Finance,Manager,"5001-10,000 employees",55+,connected to big companies,0
VNM,Male,Finance,Manager,"5001-10,000 employees",55+,connected to any,0
VNM,Male,Finance,Manager,"5001-10,000 employees",35 to 54,connected to big companies,0
VNM,Male,Finance,Manager,"5001-10,000 employees",35 to 54,connected to any,0
VNM,Male,Finance,Manager,"5001-10,000 employees",25 to 34,connected to big companies,0
VNM,Male,Finance,Manager,"5001-10,000 employees",25 to 34,connected to any,0
VNM,Male,Finance,Manager,"5001-10,000 employees",18 to 24,connected to big companies,0
VNM,Male,Finance,Manager,"5001-10,000 employees",18 to 24,connected to any,0
VNM,Male,Finance,Manager,1001-5000 employees,Any Age Range,connected to big companies,0
VNM,Male,Finance,Manager,1001-5000 employees,Any Age Range,connected to any,550
VNM,Male,Finance,Manager,1001-5000 employees,55+,connected to big companies,0
VNM,Male,Finance,Manager,1001-5000 employees,55+,connected to any,0
VNM,Male,Finance,Manager,1001-5000 employees,35 to 54,connected to big companies,0
VNM,Male,Finance,Manager,1001-5000 employees,35 to 54,connected to any,0
VNM,Male,Finance,Manager,1001-5000 employees,25 to 34,connected to big companies,0
VNM,Male,Finance,Manager,1001-5000 employees,25 to 34,connected to any,360
VNM,Male,Finance,Manager,1001-5000 employees,18 to 24,connected to big companies,0
VNM,Male,Finance,Manager,1001-5000 employees,18 to 24,connected to any,0
VNM,Male,Finance,Manager,501-1000 employees,Any Age Range,connected to big companies,0
VNM,Male,Finance,Manager,501-1000 employees,Any Age Range,connected to any,0
VNM,Male,Finance,Manager,501-1000 employees,55+,connected to big companies,0
VNM,Male,Finance,Manager,501-1000 employees,55+,connected to any,0
VNM,Male,Finance,Manager,501-1000 employees,35 to 54,connected to big companies,0
VNM,Male,Finance,Manager,501-1000 employees,35 to 54,connected to any,0
VNM,Male,Finance,Manager,501-1000 employees,25 to 34,connected to big companies,0
VNM,Male,Finance,Manager,501-1000 employees,25 to 34,connected to any,0
VNM,Male,Finance,Manager,501-1000 employees,18 to 24,connected to big companies,0
VNM,Male,Finance,Manager,501-1000 employees,18 to 24,connected to any,0
VNM,Male,Finance,Manager,201-500 employees,Any Age Range,connected to big companies,0
VNM,Male,Finance,Manager,201-500 employees,Any Age Range,connected to any,0
VNM,Male,Finance,Manager,201-500 employees,55+,connected to big companies,0
VNM,Male,Finance,Manager,201-500 employees,55+,connected to any,0
VNM,Male,Finance,Manager,201-500 employees,35 to 54,connected to big companies,0
VNM,Male,Finance,Manager,201-500 employees,35 to 54,connected to any,0
VNM,Male,Finance,Manager,201-500 employees,25 to 34,connected to big companies,0
VNM,Male,Finance,Manager,201-500 employees,25 to 34,connected to any,0
VNM,Male,Finance,Manager,201-500 employees,18 to 24,connected to big companies,0
VNM,Male,Finance,Manager,201-500 employees,18 to 24,connected to any,0
VNM,Male,Finance,Manager,51-200 employees,Any Age Range,connected to big companies,0
VNM,Male,Finance,Manager,51-200 employees,Any Age Range,connected to any,0
VNM,Male,Finance,Manager,51-200 employees,55+,connected to big companies,0
VNM,Male,Finance,Manager,51-200 employees,55+,connected to any,0
VNM,Male,Finance,Manager,51-200 employees,35 to 54,connected to big companies,0
VNM,Male,Finance,Manager,51-200 employees,35 to 54,connected to any,0
VNM,Male,Finance,Manager,51-200 employees,25 to 34,connected to big companies,0
VNM,Male,Finance,Manager,51-200 employees,25 to 34,connected to any,0
VNM,Male,Finance,Manager,51-200 employees,18 to 24,connected to big companies,0
VNM,Male,Finance,Manager,51-200 employees,18 to 24,connected to any,0
VNM,Male,Finance,Manager,11-50 employees,Any Age Range,connected to big companies,0
VNM,Male,Finance,Manager,11-50 employees,Any Age Range,connected to any,0
VNM,Male,Finance,Manager,11-50 employees,55+,connected to big companies,0
VNM,Male,Finance,Manager,11-50 employees,55+,connected to any,0
VNM,Male,Finance,Manager,11-50 employees,35 to 54,connected to big companies,0
VNM,Male,Finance,Manager,11-50 employees,35 to 54,connected to any,0
VNM,Male,Finance,Manager,11-50 employees,25 to 34,connected to big companies,0
VNM,Male,Finance,Manager,11-50 employees,25 to 34,connected to any,0
VNM,Male,Finance,Manager,11-50 employees,18 to 24,connected to big companies,0
VNM,Male,Finance,Manager,11-50 employees,18 to 24,connected to any,0
VNM,Male,Finance,Manager,2-10 employees,Any Age Range,connected to big companies,0
VNM,Male,Finance,Manager,2-10 employees,Any Age Range,connected to any,0
VNM,Male,Finance,Manager,2-10 employees,55+,connected to big companies,0
VNM,Male,Finance,Manager,2-10 employees,55+,connected to any,0
VNM,Male,Finance,Manager,2-10 employees,35 to 54,connected to big companies,0
VNM,Male,Finance,Manager,2-10 employees,35 to 54,connected to any,0
VNM,Male,Finance,Manager,2-10 employees,25 to 34,connected to big companies,0
VNM,Male,Finance,Manager,2-10 employees,25 to 34,connected to any,0
VNM,Male,Finance,Manager,2-10 employees,18 to 24,connected to big companies,0
VNM,Male,Finance,Manager,2-10 employees,18 to 24,connected to any,0
VNM,Male,Finance,Manager,Myself Only,Any Age Range,connected to big companies,0
VNM,Male,Finance,Manager,Myself Only,Any Age Range,connected to any,0
VNM,Male,Finance,Manager,Myself Only,55+,connected to big companies,0
VNM,Male,Finance,Manager,Myself Only,55+,connected to any,0
VNM,Male,Finance,Manager,Myself Only,35 to 54,connected to big companies,0
VNM,Male,Finance,Manager,Myself Only,35 to 54,connected to any,0
VNM,Male,Finance,Manager,Myself Only,25 to 34,connected to big companies,0
VNM,Male,Finance,Manager,Myself Only,25 to 34,connected to any,0
VNM,Male,Finance,Manager,Myself Only,18 to 24,connected to big companies,0
VNM,Male,Finance,Manager,Myself Only,18 to 24,connected to any,0
VNM,Male,Finance,Senior,Any Company Size,Any Age Range,connected to big companies,0
