,Unnamed: 0,Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
14424,14424,USA,Male,IT,Owner,"5001-10,000 employees",35 to 54,connected to big companies,2700
14425,14425,USA,Male,IT,Owner,"5001-10,000 employees",35 to 54,connected to any,5500
14426,14426,USA,Male,IT,Owner,"5001-10,000 employees",25 to 34,connected to big companies,1000
14427,14427,USA,Male,IT,Owner,"5001-10,000 employees",25 to 34,connected to any,2500
14428,14428,USA,Male,IT,Owner,"5001-10,000 employees",18 to 24,connected to big companies,0
14429,14429,USA,Male,IT,Owner,"5001-10,000 employees",18 to 24,connected to any,520
14430,14430,USA,Male,IT,Owner,1001-5000 employees,Any Age Range,connected to big companies,12000
14431,14431,USA,Male,IT,Owner,1001-5000 employees,Any Age Range,connected to any,28000
14432,14432,USA,Male,IT,Owner,1001-5000 employees,55+,connected to big companies,1800
14433,14433,USA,Male,IT,Owner,1001-5000 employees,55+,connected to any,4300
14434,14434,USA,Male,IT,Owner,1001-5000 employees,35 to 54,connected to big companies,6600
14435,14435,USA,Male,IT,Owner,1001-5000 employees,35 to 54,connected to any,14000
14436,14436,USA,Male,IT,Owner,1001-5000 employees,25 to 34,connected to big companies,2700
14437,14437,USA,Male,IT,Owner,1001-5000 employees,25 to 34,connected to any,7800
14438,14438,USA,Male,IT,Owner,1001-5000 employees,18 to 24,connected to big companies,600
14439,14439,USA,Male,IT,Owner,1001-5000 employees,18 to 24,connected to any,1600
14440,14440,USA,Male,IT,Owner,501-1000 employees,Any Age Range,connected to big companies,6400
14441,14441,USA,Male,IT,Owner,501-1000 employees,Any Age Range,connected to any,14000
14442,14442,USA,Male,IT,Owner,501-1000 employees,55+,connected to big companies,1100
14443,14443,USA,Male,IT,Owner,501-1000 employees,55+,connected to any,2400
14444,14444,USA,Male,IT,Owner,501-1000 employees,35 to 54,connected to big companies,3600
14445,14445,USA,Male,IT,Owner,501-1000 employees,35 to 54,connected to any,7700
14446,14446,USA,Male,IT,Owner,501-1000 employees,25 to 34,connected to big companies,1400
14447,14447,USA,Male,IT,Owner,501-1000 employees,25 to 34,connected to any,3500
14448,14448,USA,Male,IT,Owner,501-1000 employees,18 to 24,connected to big companies,0
14449,14449,USA,Male,IT,Owner,501-1000 employees,18 to 24,connected to any,690
14450,14450,USA,Male,IT,Owner,201-500 employees,Any Age Range,connected to big companies,11000
14451,14451,USA,Male,IT,Owner,201-500 employees,Any Age Range,connected to any,24000
14452,14452,USA,Male,IT,Owner,201-500 employees,55+,connected to big companies,1900
14453,14453,USA,Male,IT,Owner,201-500 employees,55+,connected to any,4100
14454,14454,USA,Male,IT,Owner,201-500 employees,35 to 54,connected to big companies,6400
14455,14455,USA,Male,IT,Owner,201-500 employees,35 to 54,connected to any,13000
14456,14456,USA,Male,IT,Owner,201-500 employees,25 to 34,connected to big companies,2100
14457,14457,USA,Male,IT,Owner,201-500 employees,25 to 34,connected to any,5500
14458,14458,USA,Male,IT,Owner,201-500 employees,18 to 24,connected to big companies,420
14459,14459,USA,Male,IT,Owner,201-500 employees,18 to 24,connected to any,1000
14460,14460,USA,Male,IT,Owner,51-200 employees,Any Age Range,connected to big companies,23000
14461,14461,USA,Male,IT,Owner,51-200 employees,Any Age Range,connected to any,49000
14462,14462,USA,Male,IT,Owner,51-200 employees,55+,connected to big companies,4000
14463,14463,USA,Male,IT,Owner,51-200 employees,55+,connected to any,8500
14464,14464,USA,Male,IT,Owner,51-200 employees,35 to 54,connected to big companies,14000
14465,14465,USA,Male,IT,Owner,51-200 employees,35 to 54,connected to any,28000
14466,14466,USA,Male,IT,Owner,51-200 employees,25 to 34,connected to big companies,4400
14467,14467,USA,Male,IT,Owner,51-200 employees,25 to 34,connected to any,11000
14468,14468,USA,Male,IT,Owner,51-200 employees,18 to 24,connected to big companies,880
14469,14469,USA,Male,IT,Owner,51-200 employees,18 to 24,connected to any,1900
14470,14470,USA,Male,IT,Owner,11-50 employees,Any Age Range,connected to big companies,44000
14471,14471,USA,Male,IT,Owner,11-50 employees,Any Age Range,connected to any,100000
14472,14472,USA,Male,IT,Owner,11-50 employees,55+,connected to big companies,7400
14473,14473,USA,Male,IT,Owner,11-50 employees,55+,connected to any,16000
14474,14474,USA,Male,IT,Owner,11-50 employees,35 to 54,connected to big companies,27000
14475,14475,USA,Male,IT,Owner,11-50 employees,35 to 54,connected to any,55000
14476,14476,USA,Male,IT,Owner,11-50 employees,25 to 34,connected to big companies,8500
14477,14477,USA,Male,IT,Owner,11-50 employees,25 to 34,connected to any,24000
14478,14478,USA,Male,IT,Owner,11-50 employees,18 to 24,connected to big companies,1600
14479,14479,USA,Male,IT,Owner,11-50 employees,18 to 24,connected to any,3500
14480,14480,USA,Male,IT,Owner,2-10 employees,Any Age Range,connected to big companies,63000
14481,14481,USA,Male,IT,Owner,2-10 employees,Any Age Range,connected to any,160000
14482,14482,USA,Male,IT,Owner,2-10 employees,55+,connected to big companies,9100
14483,14483,USA,Male,IT,Owner,2-10 employees,55+,connected to any,24000
14484,14484,USA,Male,IT,Owner,2-10 employees,35 to 54,connected to big companies,36000
14485,14485,USA,Male,IT,Owner,2-10 employees,35 to 54,connected to any,82000
14486,14486,USA,Male,IT,Owner,2-10 employees,25 to 34,connected to big companies,15000
14487,14487,USA,Male,IT,Owner,2-10 employees,25 to 34,connected to any,44000
14488,14488,USA,Male,IT,Owner,2-10 employees,18 to 24,connected to big companies,3000
14489,14489,USA,Male,IT,Owner,2-10 employees,18 to 24,connected to any,6400
14490,14490,USA,Male,IT,Owner,Myself Only,Any Age Range,connected to big companies,9800
14491,14491,USA,Male,IT,Owner,Myself Only,Any Age Range,connected to any,19000
14492,14492,USA,Male,IT,Owner,Myself Only,55+,connected to big companies,1100
14493,14493,USA,Male,IT,Owner,Myself Only,55+,connected to any,2400
14494,14494,USA,Male,IT,Owner,Myself Only,35 to 54,connected to big companies,5500
14495,14495,USA,Male,IT,Owner,Myself Only,35 to 54,connected to any,9600
14496,14496,USA,Male,IT,Owner,Myself Only,25 to 34,connected to big companies,2700
14497,14497,USA,Male,IT,Owner,Myself Only,25 to 34,connected to any,6000
14498,14498,USA,Male,IT,Owner,Myself Only,18 to 24,connected to big companies,520
14499,14499,USA,Male,IT,Owner,Myself Only,18 to 24,connected to any,1200
14500,14500,USA,Male,IT,Partner,Any Company Size,Any Age Range,connected to big companies,53000
14501,14501,USA,Male,IT,Partner,Any Company Size,Any Age Range,connected to any,91000
14502,14502,USA,Male,IT,Partner,Any Company Size,55+,connected to big companies,13000
14503,14503,USA,Male,IT,Partner,Any Company Size,55+,connected to any,22000
14504,14504,USA,Male,IT,Partner,Any Company Size,35 to 54,connected to big companies,32000
14505,14505,USA,Male,IT,Partner,Any Company Size,35 to 54,connected to any,51000
14506,14506,USA,Male,IT,Partner,Any Company Size,25 to 34,connected to big companies,6700
14507,14507,USA,Male,IT,Partner,Any Company Size,25 to 34,connected to any,15000
14508,14508,USA,Male,IT,Partner,Any Company Size,18 to 24,connected to big companies,1300
14509,14509,USA,Male,IT,Partner,Any Company Size,18 to 24,connected to any,2900
14510,14510,USA,Male,IT,Partner,"10,001+ employees",Any Age Range,connected to big companies,9100
14511,14511,USA,Male,IT,Partner,"10,001+ employees",Any Age Range,connected to any,15000
14512,14512,USA,Male,IT,Partner,"10,001+ employees",55+,connected to big companies,2000
14513,14513,USA,Male,IT,Partner,"10,001+ employees",55+,connected to any,3200
14514,14514,USA,Male,IT,Partner,"10,001+ employees",35 to 54,connected to big companies,5500
14515,14515,USA,Male,IT,Partner,"10,001+ employees",35 to 54,connected to any,8000
14516,14516,USA,Male,IT,Partner,"10,001+ employees",25 to 34,connected to big companies,1200
14517,14517,USA,Male,IT,Partner,"10,001+ employees",25 to 34,connected to any,2600
14518,14518,USA,Male,IT,Partner,"10,001+ employees",18 to 24,connected to big companies,330
14519,14519,USA,Male,IT,Partner,"10,001+ employees",18 to 24,connected to any,670
14520,14520,USA,Male,IT,Partner,"5001-10,000 employees",Any Age Range,connected to big companies,2700
14521,14521,USA,Male,IT,Partner,"5001-10,000 employees",Any Age Range,connected to any,4100
14522,14522,USA,Male,IT,Partner,"5001-10,000 employees",55+,connected to big companies,640
14523,14523,USA,Male,IT,Partner,"5001-10,000 employees",55+,connected to any,1000
14524,14524,USA,Male,IT,Partner,"5001-10,000 employees",35 to 54,connected to big companies,1700
14525,14525,USA,Male,IT,Partner,"5001-10,000 employees",35 to 54,connected to any,2300
14526,14526,USA,Male,IT,Partner,"5001-10,000 employees",25 to 34,connected to big companies,330
14527,14527,USA,Male,IT,Partner,"5001-10,000 employees",25 to 34,connected to any,590
14528,14528,USA,Male,IT,Partner,"5001-10,000 employees",18 to 24,connected to big companies,0
14529,14529,USA,Male,IT,Partner,"5001-10,000 employees",18 to 24,connected to any,0
14530,14530,USA,Male,IT,Partner,1001-5000 employees,Any Age Range,connected to big companies,7500
14531,14531,USA,Male,IT,Partner,1001-5000 employees,Any Age Range,connected to any,11000
14532,14532,USA,Male,IT,Partner,1001-5000 employees,55+,connected to big companies,1800
14533,14533,USA,Male,IT,Partner,1001-5000 employees,55+,connected to any,2700
14534,14534,USA,Male,IT,Partner,1001-5000 employees,35 to 54,connected to big companies,4500
14535,14535,USA,Male,IT,Partner,1001-5000 employees,35 to 54,connected to any,6200
14536,14536,USA,Male,IT,Partner,1001-5000 employees,25 to 34,connected to big companies,1100
14537,14537,USA,Male,IT,Partner,1001-5000 employees,25 to 34,connected to any,1800
14538,14538,USA,Male,IT,Partner,1001-5000 employees,18 to 24,connected to big companies,0
14539,14539,USA,Male,IT,Partner,1001-5000 employees,18 to 24,connected to any,380
14540,14540,USA,Male,IT,Partner,501-1000 employees,Any Age Range,connected to big companies,4800
14541,14541,USA,Male,IT,Partner,501-1000 employees,Any Age Range,connected to any,6800
14542,14542,USA,Male,IT,Partner,501-1000 employees,55+,connected to big companies,1100
14543,14543,USA,Male,IT,Partner,501-1000 employees,55+,connected to any,1700
14544,14544,USA,Male,IT,Partner,501-1000 employees,35 to 54,connected to big companies,2900
14545,14545,USA,Male,IT,Partner,501-1000 employees,35 to 54,connected to any,4000
14546,14546,USA,Male,IT,Partner,501-1000 employees,25 to 34,connected to big companies,610
14547,14547,USA,Male,IT,Partner,501-1000 employees,25 to 34,connected to any,880
14548,14548,USA,Male,IT,Partner,501-1000 employees,18 to 24,connected to big companies,0
14549,14549,USA,Male,IT,Partner,501-1000 employees,18 to 24,connected to any,0
14550,14550,USA,Male,IT,Partner,201-500 employees,Any Age Range,connected to big companies,8200
14551,14551,USA,Male,IT,Partner,201-500 employees,Any Age Range,connected to any,12000
14552,14552,USA,Male,IT,Partner,201-500 employees,55+,connected to big companies,2000
14553,14553,USA,Male,IT,Partner,201-500 employees,55+,connected to any,3000
14554,14554,USA,Male,IT,Partner,201-500 employees,35 to 54,connected to big companies,5000
14555,14555,USA,Male,IT,Partner,201-500 employees,35 to 54,connected to any,6900
14556,14556,USA,Male,IT,Partner,201-500 employees,25 to 34,connected to big companies,1000
14557,14557,USA,Male,IT,Partner,201-500 employees,25 to 34,connected to any,1600
14558,14558,USA,Male,IT,Partner,201-500 employees,18 to 24,connected to big companies,0
14559,14559,USA,Male,IT,Partner,201-500 employees,18 to 24,connected to any,350
14560,14560,USA,Male,IT,Partner,51-200 employees,Any Age Range,connected to big companies,16000
14561,14561,USA,Male,IT,Partner,51-200 employees,Any Age Range,connected to any,24000
14562,14562,USA,Male,IT,Partner,51-200 employees,55+,connected to big companies,4000
14563,14563,USA,Male,IT,Partner,51-200 employees,55+,connected to any,6000
14564,14564,USA,Male,IT,Partner,51-200 employees,35 to 54,connected to big companies,10000
14565,14565,USA,Male,IT,Partner,51-200 employees,35 to 54,connected to any,14000
14566,14566,USA,Male,IT,Partner,51-200 employees,25 to 34,connected to big companies,2000
14567,14567,USA,Male,IT,Partner,51-200 employees,25 to 34,connected to any,3100
14568,14568,USA,Male,IT,Partner,51-200 employees,18 to 24,connected to big companies,360
14569,14569,USA,Male,IT,Partner,51-200 employees,18 to 24,connected to any,650
14570,14570,USA,Male,IT,Partner,11-50 employees,Any Age Range,connected to big companies,25000
14571,14571,USA,Male,IT,Partner,11-50 employees,Any Age Range,connected to any,37000
14572,14572,USA,Male,IT,Partner,11-50 employees,55+,connected to big companies,6000
14573,14573,USA,Male,IT,Partner,11-50 employees,55+,connected to any,9400
14574,14574,USA,Male,IT,Partner,11-50 employees,35 to 54,connected to big companies,16000
14575,14575,USA,Male,IT,Partner,11-50 employees,35 to 54,connected to any,22000
14576,14576,USA,Male,IT,Partner,11-50 employees,25 to 34,connected to big companies,3100
14577,14577,USA,Male,IT,Partner,11-50 employees,25 to 34,connected to any,4900
14578,14578,USA,Male,IT,Partner,11-50 employees,18 to 24,connected to big companies,630
14579,14579,USA,Male,IT,Partner,11-50 employees,18 to 24,connected to any,980
14580,14580,USA,Male,IT,Partner,2-10 employees,Any Age Range,connected to big companies,24000
14581,14581,USA,Male,IT,Partner,2-10 employees,Any Age Range,connected to any,38000
14582,14582,USA,Male,IT,Partner,2-10 employees,55+,connected to big companies,5500
14583,14583,USA,Male,IT,Partner,2-10 employees,55+,connected to any,9100
14584,14584,USA,Male,IT,Partner,2-10 employees,35 to 54,connected to big companies,15000
14585,14585,USA,Male,IT,Partner,2-10 employees,35 to 54,connected to any,22000
14586,14586,USA,Male,IT,Partner,2-10 employees,25 to 34,connected to big companies,3400
14587,14587,USA,Male,IT,Partner,2-10 employees,25 to 34,connected to any,5700
14588,14588,USA,Male,IT,Partner,2-10 employees,18 to 24,connected to big companies,670
14589,14589,USA,Male,IT,Partner,2-10 employees,18 to 24,connected to any,1100
14590,14590,USA,Male,IT,Partner,Myself Only,Any Age Range,connected to big companies,1900
14591,14591,USA,Male,IT,Partner,Myself Only,Any Age Range,connected to any,3000
14592,14592,USA,Male,IT,Partner,Myself Only,55+,connected to big companies,430
14593,14593,USA,Male,IT,Partner,Myself Only,55+,connected to any,650
14594,14594,USA,Male,IT,Partner,Myself Only,35 to 54,connected to big companies,1100
14595,14595,USA,Male,IT,Partner,Myself Only,35 to 54,connected to any,1600
14596,14596,USA,Male,IT,Partner,Myself Only,25 to 34,connected to big companies,320
14597,14597,USA,Male,IT,Partner,Myself Only,25 to 34,connected to any,580
14598,14598,USA,Male,IT,Partner,Myself Only,18 to 24,connected to big companies,0
14599,14599,USA,Male,IT,Partner,Myself Only,18 to 24,connected to any,0
14600,14600,USA,Male,IT,CXO,Any Company Size,Any Age Range,connected to big companies,150000
14601,14601,USA,Male,IT,CXO,Any Company Size,Any Age Range,connected to any,390000
14602,14602,USA,Male,IT,CXO,Any Company Size,55+,connected to big companies,34000
14603,14603,USA,Male,IT,CXO,Any Company Size,55+,connected to any,76000
14604,14604,USA,Male,IT,CXO,Any Company Size,35 to 54,connected to big companies,89000
14605,14605,USA,Male,IT,CXO,Any Company Size,35 to 54,connected to any,200000
14606,14606,USA,Male,IT,CXO,Any Company Size,25 to 34,connected to big companies,19000
14607,14607,USA,Male,IT,CXO,Any Company Size,25 to 34,connected to any,110000
14608,14608,USA,Male,IT,CXO,Any Company Size,18 to 24,connected to big companies,3800
14609,14609,USA,Male,IT,CXO,Any Company Size,18 to 24,connected to any,15000
14610,14610,USA,Male,IT,CXO,"10,001+ employees",Any Age Range,connected to big companies,14000
14611,14611,USA,Male,IT,CXO,"10,001+ employees",Any Age Range,connected to any,30000
14612,14612,USA,Male,IT,CXO,"10,001+ employees",55+,connected to big companies,3100
14613,14613,USA,Male,IT,CXO,"10,001+ employees",55+,connected to any,5900
14614,14614,USA,Male,IT,CXO,"10,001+ employees",35 to 54,connected to big companies,7700
14615,14615,USA,Male,IT,CXO,"10,001+ employees",35 to 54,connected to any,14000
14616,14616,USA,Male,IT,CXO,"10,001+ employees",25 to 34,connected to big companies,2000
14617,14617,USA,Male,IT,CXO,"10,001+ employees",25 to 34,connected to any,7200
