Company Industry,Country,Gender,Age Range,Job seniority,Company Size,Count
Finance,GBR,Female,18 to 24,Owner,11-50 employees,0
Finance,GBR,Female,18 to 24,Owner,2-10 employees,0
Finance,GBR,Female,18 to 24,Owner,Myself Only,0
Finance,GBR,Female,18 to 24,Partner,"10,001+ employees",0
Finance,GBR,Female,18 to 24,Partner,"5001-10,000 employees",0
Finance,GBR,Female,18 to 24,Partner,1001-5000 employees,0
Finance,GBR,Female,18 to 24,Partner,501-1000 employees,0
Finance,GBR,Female,18 to 24,Partner,201-500 employees,0
Finance,GBR,Female,18 to 24,Partner,51-200 employees,0
Finance,GBR,Female,18 to 24,Partner,11-50 employees,0
Finance,GBR,Female,18 to 24,Partner,2-10 employees,0
Finance,GBR,Female,18 to 24,Partner,Myself Only,0
Finance,GBR,Female,18 to 24,CXO,"10,001+ employees",0
Finance,GBR,Female,18 to 24,CXO,"5001-10,000 employees",0
Finance,GBR,Female,18 to 24,CXO,1001-5000 employees,0
Finance,GBR,Female,18 to 24,CXO,501-1000 employees,0
Finance,GBR,Female,18 to 24,CXO,201-500 employees,0
Finance,GBR,Female,18 to 24,CXO,51-200 employees,0
Finance,GBR,Female,18 to 24,CXO,11-50 employees,0
Finance,GBR,Female,18 to 24,CXO,2-10 employees,0
Finance,GBR,Female,18 to 24,CXO,Myself Only,0
Finance,GBR,Female,18 to 24,VP,"10,001+ employees",0
Finance,GBR,Female,18 to 24,VP,"5001-10,000 employees",0
Finance,GBR,Female,18 to 24,VP,1001-5000 employees,0
Finance,GBR,Female,18 to 24,VP,501-1000 employees,0
Finance,GBR,Female,18 to 24,VP,201-500 employees,0
Finance,GBR,Female,18 to 24,VP,51-200 employees,0
Finance,GBR,Female,18 to 24,VP,11-50 employees,0
Finance,GBR,Female,18 to 24,VP,2-10 employees,0
Finance,GBR,Female,18 to 24,VP,Myself Only,0
Finance,GBR,Female,18 to 24,Director,"10,001+ employees",520
Finance,GBR,Female,18 to 24,Director,"5001-10,000 employees",0
Finance,GBR,Female,18 to 24,Director,1001-5000 employees,0
Finance,GBR,Female,18 to 24,Director,501-1000 employees,0
Finance,GBR,Female,18 to 24,Director,201-500 employees,0
Finance,GBR,Female,18 to 24,Director,51-200 employees,0
Finance,GBR,Female,18 to 24,Director,11-50 employees,0
Finance,GBR,Female,18 to 24,Director,2-10 employees,0
Finance,GBR,Female,18 to 24,Director,Myself Only,0
Finance,GBR,Female,18 to 24,Manager,"10,001+ employees",1400
Finance,GBR,Female,18 to 24,Manager,"5001-10,000 employees",0
Finance,GBR,Female,18 to 24,Manager,1001-5000 employees,410
Finance,GBR,Female,18 to 24,Manager,501-1000 employees,0
Finance,GBR,Female,18 to 24,Manager,201-500 employees,0
Finance,GBR,Female,18 to 24,Manager,51-200 employees,0
Finance,GBR,Female,18 to 24,Manager,11-50 employees,0
Finance,GBR,Female,18 to 24,Manager,2-10 employees,0
Finance,GBR,Female,18 to 24,Manager,Myself Only,0
Finance,GBR,Female,18 to 24,Senior,"10,001+ employees",6300
Finance,GBR,Female,18 to 24,Senior,"5001-10,000 employees",1000
Finance,GBR,Female,18 to 24,Senior,1001-5000 employees,2700
Finance,GBR,Female,18 to 24,Senior,501-1000 employees,770
Finance,GBR,Female,18 to 24,Senior,201-500 employees,1100
Finance,GBR,Female,18 to 24,Senior,51-200 employees,1400
Finance,GBR,Female,18 to 24,Senior,11-50 employees,1600
Finance,GBR,Female,18 to 24,Senior,2-10 employees,1600
Finance,GBR,Female,18 to 24,Senior,Myself Only,0
Finance,GBR,Female,18 to 24,Entry,"10,001+ employees",5800
Finance,GBR,Female,18 to 24,Entry,"5001-10,000 employees",760
Finance,GBR,Female,18 to 24,Entry,1001-5000 employees,2500
Finance,GBR,Female,18 to 24,Entry,501-1000 employees,790
Finance,GBR,Female,18 to 24,Entry,201-500 employees,1000
Finance,GBR,Female,18 to 24,Entry,51-200 employees,1500
Finance,GBR,Female,18 to 24,Entry,11-50 employees,1500
Finance,GBR,Female,18 to 24,Entry,2-10 employees,2600
Finance,GBR,Female,18 to 24,Entry,Myself Only,0
Finance,GBR,Female,18 to 24,Training,"10,001+ employees",380
Finance,GBR,Female,18 to 24,Training,"5001-10,000 employees",0
Finance,GBR,Female,18 to 24,Training,1001-5000 employees,0
Finance,GBR,Female,18 to 24,Training,501-1000 employees,0
Finance,GBR,Female,18 to 24,Training,201-500 employees,0
Finance,GBR,Female,18 to 24,Training,51-200 employees,0
Finance,GBR,Female,18 to 24,Training,11-50 employees,0
Finance,GBR,Female,18 to 24,Training,2-10 employees,0
Finance,GBR,Female,18 to 24,Training,Myself Only,0
Finance,GBR,Female,18 to 24,Unpaid,"10,001+ employees",0
Finance,GBR,Female,18 to 24,Unpaid,"5001-10,000 employees",0
Finance,GBR,Female,18 to 24,Unpaid,1001-5000 employees,0
Finance,GBR,Female,18 to 24,Unpaid,501-1000 employees,0
Finance,GBR,Female,18 to 24,Unpaid,201-500 employees,0
Finance,GBR,Female,18 to 24,Unpaid,51-200 employees,0
Finance,GBR,Female,18 to 24,Unpaid,11-50 employees,0
Finance,GBR,Female,18 to 24,Unpaid,2-10 employees,0
Finance,GBR,Female,18 to 24,Unpaid,Myself Only,0
